state_name,district_name,block_tehsil_name,village_name,s_no_of_scheme,ref_scheme_type_surface_flow_name,ref_scheme_type_surface_lift_name,ref_scheme_owner_name,total_owners_holding,ref_scheme_owner_social_status_name,gender_name,commissioning_period_display,scheme_construction_cost,scheme_machinery_cost,scheme_maintainence_cost,finance_source_name,finance_source_name2,construction_subsidy,machinery_subsidy,scheme_status_name,not_in_use_years,scheme_status_reason_temporarily_name,scheme_status_reason_permanently_name,water_distribution_method_name,lifting_device_type_name,lifting_device_enrgy_source_name,horse_power_of_lifting_device,pump_operating_days_kharif_season,pump_operating_days_rabi_season,pump_operating_days_perennial_season,pump_operating_days_other_season,avg_pumping_per_day_kharif_season,avg_pumping_per_day_rabi_season,avg_pumping_per_day_perennial_season,avg_pumping_per_day_other_season,ref_selection_id_located_in_major_medium_scheme_name,command_area_name,ref_reason_command_area_name,ref_scheme_recharge_of_ground_water_name,culturable_command_area,ipc_kharif_season,ipc_rabi_season,ipc_perennial_season,ipc_other_season,ipc_total,ipu_kharif_season,ipu_rabi_season,ipu_perennial_season,ipu_other_season,ipu_total,ref_selection_id_under_utilisation_name,ref_reason_for_under_utilisation_name,scheme_designed_storage,ref_filled_up_storage_name,ref_filled_up_storage_space_name,villages_covered,s_no_scheme_within_village_in_water_body,total_no_of_schemes_in_village_above_water_body
RAJASTHAN,SAWAI MADHOPUR,BONLI,ALUDA,1,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,100000,36000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,36,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,1,14
RAJASTHAN,SAWAI MADHOPUR,BONLI,ALUDA,2,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,35000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,39,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,2,14
RAJASTHAN,SAWAI MADHOPUR,BONLI,ALUDA,3,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,36000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,38,0,0,NA,7,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,3,14
RAJASTHAN,SAWAI MADHOPUR,BONLI,ALUDA,4,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,36000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,37,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,5,14
RAJASTHAN,SAWAI MADHOPUR,BONLI,ALUDA,5,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,35000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,36,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,5,14
RAJASTHAN,SAWAI MADHOPUR,BONLI,ALUDA,6,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,36000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,38,0,0,NA,9,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,6,14
RAJASTHAN,SAWAI MADHOPUR,BONLI,ALUDA,7,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,35000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,39,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,7,14
RAJASTHAN,SAWAI MADHOPUR,BONLI,ALUDA,8,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,36000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,37,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,8,14
RAJASTHAN,SAWAI MADHOPUR,BONLI,ALUDA,9,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,35000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,38,0,0,NA,9,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,9,14
RAJASTHAN,SAWAI MADHOPUR,BONLI,ALUDA,10,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,36000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,39,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,10,14
RAJASTHAN,SAWAI MADHOPUR,BONLI,ALUDA,11,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,39000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,37,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,11,14
RAJASTHAN,SAWAI MADHOPUR,BONLI,ALUDA,12,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,38000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,38,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,12,14
RAJASTHAN,SAWAI MADHOPUR,BONLI,ALUDA,13,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,39000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,37,0,0,NA,7,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,13,14
RAJASTHAN,SAWAI MADHOPUR,BONLI,ALUDA,14,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,38000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,38,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,14,14
RAJASTHAN,SAWAI MADHOPUR,BONLI,DHANESARA,1,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,36000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,36,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,1,20
RAJASTHAN,SAWAI MADHOPUR,BONLI,DHANESARA,2,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,35000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,38,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,2,20
RAJASTHAN,SAWAI MADHOPUR,BONLI,DHANESARA,3,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,36000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,37,0,0,NA,7,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,3,20
RAJASTHAN,SAWAI MADHOPUR,BONLI,DHANESARA,4,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,35000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,39,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,4,20
RAJASTHAN,SAWAI MADHOPUR,BONLI,DHANESARA,5,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,39000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,40,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,5,20
RAJASTHAN,SAWAI MADHOPUR,BONLI,DHANESARA,6,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,37000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,37,0,0,NA,9,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Upto 3/4,Filled up every year,1,2,20
RAJASTHAN,SAWAI MADHOPUR,BONLI,DHANESARA,7,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,36000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,36,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,7,20
RAJASTHAN,SAWAI MADHOPUR,BONLI,DHANESARA,8,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,36000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,38,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,2,20
RAJASTHAN,SAWAI MADHOPUR,BONLI,DHANESARA,9,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,37000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,39,0,0,NA,7,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,9,20
RAJASTHAN,SAWAI MADHOPUR,BONLI,DHANESARA,10,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,36000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,37,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,10,20
RAJASTHAN,SAWAI MADHOPUR,BONLI,DHANESARA,12,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,36000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,35,0,0,NA,7,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,12,20
RAJASTHAN,SAWAI MADHOPUR,BONLI,DHANESARA,13,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,37000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,39,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,13,20
RAJASTHAN,SAWAI MADHOPUR,BONLI,DHANESARA,11,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,37000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,36,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,11,20
RAJASTHAN,SAWAI MADHOPUR,BONLI,DHANESARA,17,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,37000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,38,0,0,NA,7,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,17,20
RAJASTHAN,SAWAI MADHOPUR,BONLI,DHANESARA,14,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,36000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,37,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,14,20
RAJASTHAN,SAWAI MADHOPUR,BONLI,DHANESARA,15,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,37000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,38,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,15,20
RAJASTHAN,SAWAI MADHOPUR,BONLI,DHANESARA,16,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,36000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,39,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,16,20
RAJASTHAN,SAWAI MADHOPUR,BONLI,DHANESARA,18,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,36000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,39,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,18,20
RAJASTHAN,SAWAI MADHOPUR,BONLI,DHANESARA,19,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,37000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,38,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,19,20
RAJASTHAN,SAWAI MADHOPUR,BONLI,DHANESARA,20,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,36000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,37,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,20,20
RAJASTHAN,SAWAI MADHOPUR,BONLI,MISKINPURA,1,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,36000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,36,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,1,2
RAJASTHAN,SAWAI MADHOPUR,BONLI,MISKINPURA,2,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,120000,38000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,8,0,38,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,64000,Full,Usually filled up,1,2,2
RAJASTHAN,SAWAI MADHOPUR,BAMANWAS,BHANWARKI,3,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,80000,30000,11000,NA,NA,0,4000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,22,0,0,NA,6,NA,NA,Yes,NA,NA,No,4,0,4,0,0,4,0,4,0,0,4,No,NA,NA,NA,NA,1,0,0
RAJASTHAN,SAWAI MADHOPUR,BAMANWAS,BHANWARKI,5,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by individual farmer,3.5,Scheduled-tribe,Male,During 2015-2016,85000,32000,12000,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,25,0,0,NA,6,NA,NA,Yes,NA,NA,No,3.5,0,3.5,0,0,3.5,0,3.5,0,0,3.5,No,NA,1600,Full,Usually filled up,1,NA,NA
RAJASTHAN,SAWAI MADHOPUR,BAMANWAS,BHANWARKI,15,NA,On Tanks/Ponds/Reservoirs/check dams,Others,NA,NA,NA,During 2016-2017,100000,35000,0,NA,NA,0,5000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,20,0,0,NA,6,NA,NA,Yes,NA,NA,No,3,0,3,0,0,3,0,3,0,0,3,No,NA,1600,Full,Usually filled up,1,NA,NA
RAJASTHAN,JHALAWAR,SUNEL,ROOPPURA,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,0,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Diesel,10,0,70,0,0,NA,8,NA,NA,Yes,NA,NA,No,150,0,150,0,0,150,0,150,0,0,150,No,NA,NA,NA,NA,1,1,1
RAJASTHAN,JHALAWAR,SUNEL,SEDKHEDI,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,0,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Diesel,10,0,65,0,0,NA,5,NA,NA,Yes,NA,NA,No,69,0,69,0,0,69,0,69,0,0,69,No,NA,NA,NA,NA,1,1,1
RAJASTHAN,BANSWARA,KUSHALGARH,DUGRI PADA,6,NA,Others,Others,NA,NA,NA,Up to 2013-2014,10000,0,0,NA,NA,0,0,Permanently Not in use,3,NA,Dried up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,AJMER,TANTOTI,TANTOTI,3,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,65000,210000,0,NA,NA,0,0,Permanently Not in use,3,NA,Due to salinity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,36,12,24,0,0,36,0,0,0,0,NA,NA,NA,NA,NA,NA,1,0,0
RAJASTHAN,AJMER,BHINAI,ARJUNPURA,1,NA,On-Stream,Owned by Group of farmers,NA,NA,NA,During 2016-2017,500,6,4,NA,NA,5,5,Permanently Not in use,4,NA,Destroyed beyond repair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,DG,Water available but not useable for irrigation,No,55,0,55,0,0,55,0,0,0,0,NA,NA,NA,NA,NA,NA,12,1,1
RAJASTHAN,AJMER,SARWAD,DHOS,3,NA,Others,Owned by individual farmer,0,Others,Male,During 2015-2016,1200000,16000,0,Government fund,NA,750000,0,Permanently Not in use,2,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,9.5,0.6,9.4,0,0,10,0,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BARMER,SINDHARI,INDRASAR,12,NA,On-River,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,29000,50000,0,NA,NA,0,5500,Permanently Not in use,3,NA,Dried up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,3,0,3,0,0,3,0,0,0,0,NA,NA,NA,NA,NA,NA,4,12,1
RAJASTHAN,BARMER,SINDHARI,INDRASAR,18,NA,On-River,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,0,55000,0,NA,NA,0,5000,Permanently Not in use,3,NA,Dried up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,0,0,0,NA,NA,NA,NA,NA,NA,4,18,1
RAJASTHAN,BANSWARA,BANSWARA,BASSI MAKWANA,1,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,0,0,0,NA,NA,0,0,Permanently Not in use,4,NA,Dried up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,MADICHADI,Water available but not adequate for irrigation,No,100,0,100,0,0,100,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1
RAJASTHAN,KARAULI,NADOTI,GHADHI KHEMPUR,24,NA,Others,Owned by individual farmer,2.55,Others,Male,During 2015-2016,90000,7000,3,Others,NA,45000,7000,Permanently Not in use,2,NA,Dried up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,2,0,2,0,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,1,24,1
RAJASTHAN,TONK,MALPURA,DIGGI,21,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by individual farmer,1.757,OBC,Male,Up to 2013-2014,70000,3500,0,Own savings,NA,60000,1,Permanently Not in use,2,NA,Destroyed beyond repair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,3,0,3,0,0,3,0,0,0,0,NA,NA,NA,1,Nil/Negligible filled up,Never filled up,1,NA,0
RAJASTHAN,TONK,MALPURA,KIRAVAL,3,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by individual farmer,0,Others,Male,During 2015-2016,80000,0,0,Own savings,NA,52500,0,Permanently Not in use,2,NA,Dried up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,3600,Nil/Negligible filled up,Rarely filled up,1,NA,NA
RAJASTHAN,TONK,TODARAISINGH,SAVAARIYA,9,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2016-2017,152500,0,0,NA,NA,0,0,Permanently Not in use,3,NA,Dried up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,4,0,4,0,0,4,0,0,0,0,NA,NA,NA,NA,NA,NA,1,2,5
RAJASTHAN,TONK,TODARAISINGH,SAVAARIYA,10,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2016-2017,152500,0,0,NA,NA,0,0,Permanently Not in use,3,NA,Dried up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,4,0,4,0,0,4,0,0,0,0,NA,NA,NA,NA,NA,NA,1,2,5
RAJASTHAN,TONK,MALPURA,SANGRAMPURA,10,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,During 2015-2016,95000,39000,0,NA,NA,52500,0,Permanently Not in use,1,NA,Destroyed beyond repair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,1.06,0,1.06,0,0,1.06,0,0,0,0,NA,NA,NA,2832,Nil/Negligible filled up,Rarely filled up,1,NA,NA
RAJASTHAN,KOTA,SANGOD,SUNDA,1,NA,On-River,Others,NA,NA,NA,Up to 2013-2014,0,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Under ground pipe, Centrifugal Pump,Diesel,0,0,30,0,0,NA,8,NA,NA,Yes,NA,NA,No,62,0,62,0,0,62,0,62,0,0,62,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,KOTA,SANGOD,SALONIYA,1,NA,On-drain/canal,Govt. Owned,NA,NA,NA,Up to 2013-2014,0,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Diesel,8,0,6,0,0,NA,6,NA,NA,No,CHAMBAL,Other reasons,No,129,0,129,0,0,129,0,129,0,0,129,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,KOTA,SANGOD,GUDLA,1,NA,On-drain/canal,Govt. Owned,NA,NA,NA,Up to 2013-2014,0,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Diesel,8,0,6,0,0,NA,6,NA,NA,No,CHAM BAL,Other reasons,No,2,0,2,0,0,2,0,2,0,0,2,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,KOTA,SANGOD,GUHAVDA,1,NA,On-drain/canal,Govt. Owned,NA,NA,NA,Up to 2013-2014,0,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Diesel,8,0,6,0,0,NA,6,NA,NA,No,CHAM BAL ,Other reasons,No,97,0,97,0,0,97,0,97,0,0,97,Yes,Less discharge in the well,NA,NA,NA,1,NA,NA
RAJASTHAN,KOTA,SANGOD,KHEDLEE GUDLAA,1,NA,On-drain/canal,Govt. Owned,NA,NA,NA,Up to 2013-2014,0,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Diesel,8,0,5,0,0,NA,5,NA,NA,No,CHAM BAL ,Other reasons,No,202,0,202,0,0,202,0,202,0,0,202,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BHARATPUR,DEEG,JATOLI KADEEM,1,NA,On-drain/canal,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,0,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Diesel,10,120,95,0,0,12,10,NA,NA,Yes,NA,NA,No,10,0,10,0,0,10,0,10,0,0,10,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BHARATPUR,DEEG,BAROLI CHOTH,1,NA,On-drain/canal,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,0,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Others,10,0,120,0,0,NA,10,NA,NA,Yes,NA,NA,No,28,0,28,0,0,28,0,28,0,0,28,No,NA,NA,NA,NA,3,NA,NA
